Score: 2040
  3 | 6 24 5 34 14 1 18 26 29 28 10 12 19 35 31 22 21 23 25 11 15 30 16 9 13 4 33 8 3 32 2 17 23 5 24 33 19 18 13 17 9 36 4 2 12 8 1 30 15 3 21 14 20 11 29 27 16 28 26 31 6 22 25 7
  4 | 13 22 20 4 8 1 16 29 10 6 32 21 25 23 9 27 24 17 12 3 2 28 19 15 11 31 33 26 7 18 30 5 30 6 29 14 19 2 7 25 33 12 22 28 8 32 18 9 3 11 15 20 5 21 24 17 13 10 4 23 16 27 1 26
  5 | 6 18 21 20 3 11 15 23 8 30 19 33 2 14 29 27 13 9 10 16 32 24 1 25 17 26 4 7 28 12 5 22 19 4 21 29 14 32 27 25 23 10 15 26 13 1 3 24 34 7 5 20 12 16 6 33 35 22 2 17 18 8 9 31
  6 | 1 8 28 21 19 4 31 14 17 18 32 12 13 15 3 9 6 23 7 29 22 27 20 16 24 26 10 11 2 30 5 25 5 21 17 23 10 16 22 26 31 18 19 28 3 4 11 13 27 14 8 24 33 12 1 20 7 29 2 15 6 9 30 25
  7 | 2 20 28 24 18 3 27 10 16 33 1 8 7 13 22 6 26 25 4 21 30 5 29 32 9 19 31 17 11 14 23 12 20 7 28 16 10 8 11 9 5 27 21 22 12 24 17 30 18 15 1 13 2 19 23 6 31 34 14 32 25 35 3 4
  8 | 18 16 1 29 21 26 8 11 10 30 27 15 23 25 32 28 20 31 6 12 33 14 4 9 2 19 7 22 3 5 17 13 27 22 5 17 23 33 11 13 34 6 30 16 26 12 21 9 14 19 8 1 31 10 18 4 28 29 7 20 15 3 24 2
  9 | 34 26 31 35 16 27 33 18 24 30 14 4 7 29 19 9 11 21 6 3 28 2 1 10 5 13 15 8 17 32 12 22 30 5 3 2 13 16 18 34 29 10 7 22 27 9 6 15 4 35 1 21 11 24 28 8 26 19 23 32 14 25 31 20
 10 | 29 27 10 6 5 26 4 24 1 22 28 14 12 17 9 19 30 33 25 11 23 32 7 18 3 8 20 16 2 13 21 15 8 28 25 21 12 30 13 29 10 26 34 35 6 7 9 11 32 24 4 16 15 27 14 23 20 5 2 3 22 19 31 18
 11 | 17 22 26 31 25 9 6 3 11 12 29 1 21 20 13 27 18 23 7 19 33 10 28 5 15 16 24 8 2 14 34 4 21 2 18 9 6 35 13 17 25 8 31 10 16 19 5 7 11 3 36 26 28 12 29 4 27 1 20 23 22 32 14 30
 12 | 32 11 18 5 26 1 4 23 28 24 27 2 30 29 7 14 13 25 12 9 22 33 17 31 6 15 16 19 8 3 20 10 20 30 12 2 16 27 28 31 33 23 24 25 29 9 7 1 26 13 17 18 10 5 22 4 14 6 8 3 11 15 19 21
 13 | 8 14 2 4 21 17 16 1 13 19 32 11 28 34 15 12 27 33 23 30 7 3 22 9 20 10 26 6 35 29 36 24 28 19 14 3 23 26 5 31 10 9 17 27 24 30 20 25 6 35 22 18 2 15 7 13 29 4 1 8 12 11 21 16
 14 | 7 26 5 10 1 32 21 6 4 15 8 25 33 34 14 2 12 19 23 11 13 9 17 20 3 31 24 16 27 18 30 22 19 5 8 18 32 10 4 11 15 20 31 28 3 12 13 6 26 21 14 1 23 29 2 17 9 30 24 27 25 22 16 7
 15 | 19 31 14 4 1 6 21 16 11 17 8 22 25 24 12 26 3 32 10 7 29 9 15 30 23 33 27 28 18 2 5 20 17 29 32 20 6 1 27 23 3 21 25 14 16 11 18 7 2 33 10 9 12 4 31 28 15 5 24 13 22 26 8 30
 16 | 12 30 28 14 17 4 23 32 26 20 18 25 11 33 7 19 13 8 10 29 3 15 16 34 5 2 21 24 6 31 27 1 26 18 10 15 25 31 14 13 8 35 22 1 2 3 4 21 36 16 9 7 5 20 11 34 29 24 17 6 27 19 28 12
 17 | 33 25 9 34 30 1 17 5 14 22 24 18 7 6 2 3 11 26 21 16 32 20 31 28 29 8 19 23 13 12 10 4 23 4 9 35 19 24 36 1 20 21 32 11 18 16 13 6 30 27 10 14 7 17 33 8 15 22 12 29 5 2 26 28
 18 | 32 1 21 11 2 30 10 13 22 17 18 15 26 29 19 6 16 9 24 23 33 14 34 4 25 7 8 20 27 3 5 12 20 21 1 7 29 2 6 16 17 13 24 9 10 31 26 18 28 11 23 27 25 12 5 22 3 15 19 4 14 8 32 30
 19 | 3 13 23 30 2 25 22 32 28 26 6 4 9 27 11 33 1 31 17 21 14 15 18 5 16 34 8 24 10 12 29 20 9 23 1 31 4 2 10 21 13 19 26 18 16 5 25 12 7 24 17 20 8 33 29 14 3 30 22 11 28 15 27 6
 20 | 1 6 29 28 32 13 17 8 16 26 15 27 34 18 21 11 14 25 10 7 22 9 3 5 24 35 19 4 12 2 20 33 25 6 21 2 7 26 4 16 24 36 32 20 14 30 22 12 23 3 15 18 29 11 31 17 19 28 1 5 10 9 13 35
 21 | 2 17 16 31 26 28 14 22 4 6 21 15 29 24 9 3 33 19 1 25 12 23 18 5 20 27 30 7 32 10 8 11 32 3 1 13 18 21 33 29 15 6 4 17 34 11 31 19 10 7 30 24 12 5 16 14 2 8 9 28 22 23 20 27
 22 | 2 17 25 19 21 31 4 32 18 23 10 11 1 26 28 20 14 29 12 33 22 3 30 6 9 27 16 7 15 13 5 8 16 15 19 24 23 27 20 13 29 4 8 9 18 7 12 1 5 34 3 10 25 6 2 22 30 11 26 35 14 28 17 21
 23 | 3 12 13 10 8 18 5 31 14 15 22 20 9 11 27 24 23 28 2 33 6 32 7 17 19 29 25 1 16 4 21 30 30 4 19 26 7 34 12 23 3 2 33 21 29 10 17 28 15 8 5 22 6 24 20 18 25 14 11 16 13 27 35 1
 24 | 32 24 33 10 19 18 34 22 5 25 35 23 27 8 26 15 12 2 7 11 29 3 31 4 14 13 21 1 9 17 6 30 27 21 29 2 7 4 36 14 17 20 11 6 10 12 16 9 5 25 34 3 24 26 22 31 28 30 15 18 23 19 1 13
 25 | 27 19 28 10 8 3 16 32 14 33 34 24 7 18 30 15 9 29 23 22 2 6 26 4 35 13 1 12 17 21 20 11 29 28 30 17 13 10 9 11 3 14 7 20 18 31 12 1 21 2 16 4 27 25 19 6 36 32 26 5 24 8 23 22
 26 | 13 17 4 18 15 19 2 26 21 30 27 11 16 23 5 3 32 29 25 22 1 14 8 24 10 7 28 6 12 31 20 9 20 16 26 21 27 30 12 10 2 24 7 29 22 3 5 1 17 32 14 8 25 18 13 11 33 9 28 19 31 4 15 6
 27 | 20 9 15 28 23 18 24 10 14 3 16 22 30 4 27 21 2 25 31 5 8 11 33 7 12 6 19 17 29 32 26 1 17 16 1 32 24 22 6 7 23 34 3 14 2 28 12 10 35 8 31 15 30 5 11 21 9 27 19 18 20 29 4 13
 28 | 8 26 9 7 10 12 20 2 6 14 18 22 30 3 25 21 32 27 24 1 28 17 5 33 19 29 11 23 15 4 16 13 7 15 20 11 22 18 31 2 3 34 8 13 5 1 14 24 17 28 33 12 4 25 21 6 19 26 10 27 16 29 32 23
 29 | 17 5 11 29 3 19 18 32 4 27 21 30 2 14 25 20 12 31 28 9 8 26 16 13 15 10 33 6 1 24 22 7 7 10 15 22 9 6 8 24 4 34 18 17 19 29 2 21 26 1 25 16 3 20 11 27 28 5 14 30 23 12 31 13
 30 | 17 6 21 1 7 5 28 31 19 2 10 12 33 29 14 9 11 13 8 23 16 24 32 4 15 27 18 25 3 22 20 26 10 30 16 18 15 28 22 17 24 5 19 20 21 3 4 13 31 34 6 32 7 1 26 2 35 36 29 14 11 9 8 27
 31 | 15 28 8 30 4 11 6 10 7 12 5 14 16 24 20 9 19 17 25 1 29 3 13 31 23 33 34 27 2 26 32 22 5 30 10 26 24 21 18 11 15 25 1 28 35 12 29 2 17 19 6 13 22 7 8 14 3 36 20 31 16 9 23 4
 32 | 29 4 17 23 1 14 6 11 3 2 16 31 7 12 25 24 18 5 19 33 28 15 34 13 8 9 10 22 21 27 20 26 3 2 25 20 1 16 11 14 13 6 28 18 17 21 30 35 24 32 19 12 29 9 7 15 8 26 23 27 22 10 4 36
 33 | 20 33 26 23 6 22 11 12 19 2 7 18 16 32 17 10 8 15 21 29 4 9 24 30 3 34 5 25 13 28 14 1 35 5 3 9 12 8 11 29 19 21 20 4 18 23 22 31 6 36 7 15 28 1 16 10 27 14 24 30 25 17 2 37
 34 | 3 20 2 29 24 28 1 17 14 9 16 30 19 26 5 21 27 8 23 12 31 18 15 10 11 32 25 4 22 13 6 7 19 28 29 23 30 4 1 10 8 33 3 18 15 22 13 26 6 17 12 5 24 7 14 31 21 2 20 11 27 25 9 32
 35 | 13 16 2 18 19 4 9 25 29 26 17 32 8 23 21 20 1 3 5 14 27 31 33 22 12 24 7 10 6 15 11 28 28 7 34 32 5 35 6 13 25 10 9 1 12 29 30 20 17 24 3 2 21 16 14 22 18 26 8 4 11 19 23 15
 36 | 15 16 17 31 13 25 24 20 6 2 7 21 23 30 22 5 14 3 32 8 10 29 12 19 1 9 27 28 11 4 33 18 34 28 32 3 13 31 10 35 11 24 27 14 18 2 25 23 16 15 8 19 12 5 7 21 9 17 20 26 4 22 1 36
 37 | 29 6 12 4 20 25 23 2 18 10 1 7 11 14 21 31 5 13 24 32 22 19 26 17 28 3 16 27 33 15 9 8 9 27 2 21 24 17 6 25 3 33 20 18 5 26 11 1 31 22 16 14 13 8 19 29 4 12 34 10 7 28 30 15
 38 | 24 26 21 19 17 27 14 12 13 16 28 15 5 23 4 1 22 11 7 29 9 8 6 33 30 20 25 18 2 34 31 10 19 21 26 2 7 28 34 29 8 35 14 24 13 6 12 25 3 9 22 27 4 16 11 32 18 15 17 10 1 5 30 20
 39 | 13 3 4 29 21 11 10 22 25 15 30 23 16 5 32 33 1 9 20 7 14 19 8 6 26 2 12 27 18 17 34 24 30 18 32 13 26 35 17 22 28 31 12 3 23 11 9 5 7 29 36 8 24 10 19 27 14 21 1 25 16 4 15 20
 40 | 8 4 21 12 2 11 24 14 7 20 28 9 31 13 18 16 10 30 19 29 15 32 5 22 1 25 26 6 23 17 27 3 33 12 7 29 25 15 16 3 5 14 34 1 24 28 31 30 27 6 18 19 10 20 2 22 26 8 13 23 4 9 11 17
 41 | 8 22 6 10 14 21 9 24 11 2 5 17 32 31 7 19 4 3 23 33 25 27 12 30 26 1 15 28 20 18 16 13 2 28 4 33 11 9 29 24 26 20 25 10 31 13 23 16 14 8 12 30 6 17 15 19 1 7 3 34 5 27 21 18
 42 | 9 30 33 16 1 7 10 18 26 2 27 12 11 3 19 5 13 29 8 15 28 20 6 24 4 34 22 23 25 21 17 14 31 14 16 9 2 12 22 13 10 35 8 4 28 27 11 21 5 34 20 29 1 30 15 7 36 23 6 32 17 19 3 25
 43 | 19 18 24 20 25 17 4 13 21 23 16 30 11 22 2 12 28 1 7 3 26 10 15 8 31 5 6 14 32 27 9 33 23 11 13 9 28 27 31 17 6 4 7 5 21 3 8 22 26 15 18 20 16 2 25 29 10 30 34 1 14 12 19 24
 44 | 15 2 10 8 26 30 21 33 6 9 14 24 27 25 29 13 12 23 18 11 17 16 34 35 4 5 3 19 20 22 1 7 31 10 11 15 6 3 13 27 22 9 17 30 12 18 8 16 23 4 1 7 26 28 33 21 5 32 29 25 20 24 2 14
 45 | 6 23 20 24 26 29 5 14 10 32 13 17 25 21 4 18 3 19 8 11 9 16 12 30 7 15 28 1 22 2 31 27 22 25 27 4 12 32 10 11 6 33 8 19 26 24 9 29 17 7 3 21 14 34 23 15 16 13 2 30 5 18 1 20
 46 | 9 11 20 31 15 17 26 30 16 8 1 4 6 19 22 34 23 12 35 18 33 32 28 7 25 2 5 10 3 27 14 13 14 6 27 7 26 5 33 36 4 21 9 22 13 16 12 17 24 25 11 20 15 2 30 8 18 31 29 23 10 3 19 1
 47 | 11 30 18 6 19 28 26 21 13 9 31 23 7 1 4 16 17 2 5 12 24 27 15 32 8 22 14 3 25 20 10 29 9 22 20 10 1 26 6 17 18 3 5 33 23 11 21 34 27 19 12 4 7 30 24 15 8 29 16 25 13 14 2 28
 48 | 12 32 26 33 2 3 1 22 24 9 11 31 20 4 28 8 25 7 16 21 29 14 6 15 19 13 10 23 18 17 5 30 20 19 16 10 3 31 13 15 7 34 9 25 4 18 28 23 5 6 11 14 35 36 29 8 21 26 22 30 17 27 2 1
 49 | 24 15 14 25 30 29 6 13 12 28 7 11 8 17 16 2 19 22 3 4 32 20 33 5 23 21 1 34 27 18 9 10 7 21 26 10 5 1 19 8 14 27 13 12 6 24 35 2 28 30 9 25 15 16 20 18 23 4 22 17 3 11 29 31
 50 | 29 2 4 15 7 24 11 6 1 28 18 16 31 20 32 9 17 30 22 10 25 12 14 5 19 8 26 3 33 13 27 21 15 5 1 16 19 29 3 17 12 24 25 30 7 22 26 27 28 11 14 4 31 8 23 21 10 6 2 13 18 9 20 33
 51 | 22 10 26 3 8 9 32 1 30 7 24 28 17 20 2 21 16 11 33 5 18 31 19 23 13 27 6 15 4 12 29 14 14 6 26 22 1 27 32 25 7 23 8 11 18 5 2 9 34 15 24 33 10 21 29 28 12 13 3 30 31 16 20 4
 52 | 6 25 1 10 8 31 13 14 18 3 5 28 20 21 22 16 27 2 15 29 32 9 11 4 26 30 24 12 33 19 17 23 20 25 23 7 4 13 10 14 11 31 8 22 29 27 19 17 9 30 26 2 6 28 1 12 15 18 21 3 33 16 34 5
 53 | 21 29 16 27 23 24 4 11 8 15 9 31 7 34 18 26 20 13 17 2 6 28 1 30 22 10 5 14 35 3 33 19 33 12 9 10 20 17 32 25 1 15 26 36 16 11 7 6 28 14 2 23 30 27 8 22 5 19 4 3 21 18 29 24
 54 | 11 4 27 26 33 12 29 20 10 32 1 9 31 15 16 28 25 5 24 19 14 21 2 30 23 3 18 34 17 8 6 13 6 7 29 18 10 24 28 31 30 17 11 35 15 2 14 1 9 20 16 21 8 32 22 13 4 27 26 25 5 3 12 23
 55 | 2 30 31 19 29 17 8 9 1 3 27 18 16 24 34 32 26 21 20 22 33 7 10 13 11 25 14 15 23 28 35 5 21 13 4 2 1 36 19 12 24 37 17 33 18 26 6 14 3 29 8 15 16 5 9 25 30 31 10 23 28 7 11 20
 56 | 5 11 19 27 16 14 4 24 21 6 3 26 1 22 8 31 30 9 29 33 15 23 34 7 12 2 10 13 25 18 17 20 20 1 9 10 30 18 27 35 19 32 36 12 2 7 28 15 17 25 8 14 3 6 23 5 13 21 11 4 24 31 29 16
 57 | 10 20 30 13 8 6 17 18 16 12 1 11 33 32 2 28 19 21 14 23 25 9 34 5 7 22 3 15 24 27 26 4 27 18 12 26 19 8 24 29 11 15 14 25 7 5 3 9 1 22 16 30 6 17 10 28 20 13 21 2 33 31 32 4
 58 | 12 33 20 14 3 19 6 7 1 11 31 34 29 28 9 16 2 26 18 5 30 25 8 35 27 17 23 10 24 4 32 21 21 13 33 12 4 22 7 29 8 24 5 9 14 31 27 19 30 3 18 10 17 1 16 15 2 32 23 6 11 20 26 36
 59 | 22 27 23 33 4 10 13 19 1 3 18 2 5 31 16 14 9 17 7 30 32 24 21 25 12 20 15 8 28 11 6 26 27 32 11 6 23 22 34 20 24 25 1 10 30 8 28 7 17 29 35 18 16 13 15 21 14 19 4 3 2 5 9 12
 60 | 1 2 31 26 17 19 32 21 3 10 30 27 8 29 15 20 13 33 7 16 18 4 28 6 12 5 23 11 9 14 22 25 26 14 13 7 29 34 9 8 10 21 3 24 12 19 23 15 22 17 2 25 30 6 18 4 16 1 28 35 27 20 31 5
 61 | 26 32 8 33 21 18 22 29 30 23 10 25 1 28 4 19 16 6 34 9 17 13 7 3 14 31 2 5 15 24 11 12 10 29 12 26 16 3 22 14 7 15 30 17 21 20 6 5 25 4 11 18 1 2 32 13 9 27 28 23 24 19 8 31
 62 | 5 9 31 27 3 19 15 32 10 7 28 26 33 17 22 14 4 6 35 1 8 18 30 11 20 2 23 25 21 34 24 13 10 28 4 21 23 25 22 12 15 19 27 20 3 13 11 24 6 36 29 16 31 26 8 34 2 5 37 7 18 14 17 1
 63 | 1 10 17 24 3 32 23 11 30 21 2 19 33 5 14 12 13 27 25 28 6 31 15 4 26 9 18 22 20 16 7 8 33 24 11 20 16 19 10 32 1 4 6 15 34 13 35 5 21 9 29 2 18 31 7 27 12 22 3 14 25 30 17 8
 64 | 7 2 25 33 24 32 27 6 5 11 30 12 26 23 16 8 1 19 13 18 10 3 9 21 20 31 28 22 15 14 17 4 19 28 34 31 21 11 16 7 23 27 10 26 35 6 20 8 3 1 2 4 14 33 17 24 22 18 9 29 12 5 36 25
 65 | 24 25 20 12 10 21 4 29 14 28 6 22 26 13 27 23 8 5 9 32 1 11 15 30 33 2 16 17 7 18 3 19 9 23 6 32 20 31 25 21 11 30 19 12 29 15 18 26 17 7 5 14 1 4 8 24 2 3 13 28 22 27 34 10
 66 | 12 28 11 6 2 3 23 30 15 27 17 25 34 13 10 20 33 4 22 26 9 21 7 8 16 18 19 14 24 5 1 31 18 8 11 5 7 19 33 31 13 3 2 21 25 15 14 9 28 6 1 17 12 35 4 23 20 10 30 36 24 16 29 32
 67 | 27 24 13 28 4 9 5 29 6 16 8 2 3 32 22 15 33 30 34 18 26 21 17 25 20 35 10 19 1 11 31 7 31 1 26 2 17 8 15 23 20 12 18 7 14 6 3 22 19 4 10 28 9 25 29 16 27 13 30 33 5 21 24 11
 68 | 27 11 20 22 32 15 6 9 26 18 16 8 29 10 24 25 7 2 1 5 21 23 31 33 28 4 17 12 19 14 3 13 16 33 26 15 4 18 25 7 9 1 11 20 14 21 22 30 5 32 2 31 24 13 3 12 23 27 17 8 19 29 10 6
 69 | 13 1 6 4 16 2 17 28 12 5 25 11 18 10 29 14 8 7 24 33 19 27 21 30 26 34 15 22 20 3 23 35 5 14 1 29 11 4 31 30 19 32 28 12 2 25 9 20 16 22 24 27 26 34 6 17 21 23 18 10 8 13 7 3
 70 | 19 4 33 32 21 12 16 15 8 11 34 6 28 1 35 20 14 23 17 13 10 27 22 3 7 24 26 2 5 29 25 18 2 24 13 25 1 17 15 14 6 3 16 18 8 10 5 23 36 9 26 31 21 11 28 20 7 35 19 12 4 33 30 34
 71 | 27 21 1 19 24 4 32 9 22 5 7 33 20 29 13 30 16 11 28 2 3 14 23 17 31 26 10 12 6 15 18 8 26 12 6 8 33 28 15 27 5 9 3 22 4 17 13 10 7 23 25 29 11 21 1 31 30 18 16 32 20 14 24 2
 72 | 33 10 28 7 17 5 12 34 13 24 21 4 11 14 2 3 29 9 6 15 16 25 30 18 31 32 26 19 1 22 27 8 35 16 31 13 11 7 23 20 28 19 32 25 29 6 18 5 15 2 21 3 26 12 27 30 10 4 14 24 22 8 9 1
 73 | 4 33 13 8 26 12 5 1 22 27 2 11 19 10 15 25 29 24 21 17 34 6 3 30 18 9 23 16 7 20 35 14 20 12 27 21 28 31 22 19 13 5 8 1 29 30 32 25 11 3 6 24 26 23 2 18 17 15 7 4 16 14 36 9
 74 | 16 25 26 7 11 20 9 2 15 27 10 24 3 1 6 31 28 14 22 12 29 21 30 18 19 17 8 13 23 32 4 5 10 26 6 28 12 8 25 16 11 27 7 5 17 2 32 4 13 9 30 22 3 21 31 14 29 15 33 19 24 23 1 20
 75 | 1 17 9 18 15 27 2 10 21 14 24 19 32 22 3 23 30 28 12 4 16 29 25 11 20 6 26 31 7 13 8 5 17 7 4 13 27 26 18 30 1 11 23 6 25 5 14 28 10 15 33 3 9 16 8 21 2 34 22 19 24 32 12 20
Improvement: 2040 -> 1425, -30.147% from 1536 iterations
